Federalism provides inherent checks and balances between the <mask> governments.	two
Internet time is about <mask> times as fast as clock time.	three
Sharks have <mask> to seven gill slits.	five
Sharks have five to <mask> gill slits.	seven
Nocturnal flowers are <mask> and a half inches in size.	three
Female lemmings give birth to the baby lemmings after a gestation period of around <mask> weeks.	three
Communion is that which is shared between the <mask> persons of the Holy Trinity.	three
Tasmanian devils live <mask> to eight years.	five
Tasmanian devils live five to <mask> years.	eight
Females have <mask> X-chromosomes, one from each parent.	two
Females have two X-chromosomes, <mask> from each parent.	one
Dicots have <mask> seed leaves.	two
Stars live for billions of years and go through <mask> basic stages.	four
Teeth develop from <mask> embryonic tissues.	two
Tarantulas have <mask> legs.	eight
Cleavage is sometimes distinct in <mask> directions forming rhombohedrons.	three
Correlation quantifies how closely <mask> variables are connected.	two
Crabs have <mask> pairs of jointed legs.	five
Most adults fall about once every <mask> months.	six
American society is governed by <mask> major types of law.	four
Chemicals generally form <mask> kinds of hazards, physical and health.	two
Humans are trichromats, sensitive to <mask> fundamental wavelengths of visible light.	three
Turkish coffee has <mask> levels of sweetness ranging from very sweet to black.	six
Gutters are each subdi- vided into <mask> longitudinal channels and one transversal channel.	nine
Gutters are each subdi- vided into nine longitudinal channels and <mask> transversal channel.	one
Young deer begin foraging on plants within a month and are completely weaned in <mask> months.	three
Every ribosome is made up of <mask> sites, or subunits.	two
Compound machines contain <mask> or more simple machines.	two
Dingoes live to <mask> or six years of age in the wild and fifteen years in captivity.	five
Dingoes live to five or <mask> years of age in the wild and fifteen years in captivity.	six
Cubs stay with their mothers for up to <mask> years.	three
Most toddlers find it hard to sit still for more than a few seconds, let alone <mask> minutes.	three
Most mammalian cells express <mask> MPRs.	two
Avocados contain a <mask> carbon sugar which also slows the production of insulin.	seven
Tap water comes in <mask> flavors.	two
Some programming languages have <mask> or more standards .	two
Plants grow to <mask> feet tall with feathery, smoky purple foliage.	four
Coho usually live for <mask> years and grow rapidly in their final year.	three
Domestic violence respects <mask> class or culture, income or age groups.	no
Babies can be exclusively breast-fed for their first <mask> months of life.	six
Gorillas have babies ever <mask> years.	four
Cats nurse their kittens up to <mask> weeks long.	eight
Corn borers complete at least <mask> generations each summer.	two
Lung disease is America's number <mask> killer.	three
Women are <mask> times as likely to develop osteoporosis but men can also develop it.	four
Trigeminal nerve has <mask> divisions.	three
Orange trees have dark green shiny leaves and small white flowers with <mask> petals .	five
Neurons consist of <mask> parts.	three
True lobsters have <mask> very powerful claws.	two
Health prevails when the <mask> humors of the body are in balance, disease when there is imbalance.	four
Wetlands perform <mask> important functions in relation to climate change.	two
Centipedes are born with as few as <mask> pairs of legs, gaining a new set with each molting.	four
Most lemmings are <mask> to six inches in length and weigh less than four ounces.	three
Most lemmings are three to <mask> inches in length and weigh less than four ounces.	six
Most lemmings are three to six inches in length and weigh less than <mask> ounces.	four
Ethnic violence is punishable by up to <mask> years in jail.	five
Malaria kills up to <mask> million people each year.	two
Fibres also interconnect the <mask> rings.	two
Flea larvae metamorphose through <mask> stages before spinning a cocoon and entering the pupal stage .	four
Moles live for <mask> to four years in the wild.	three
Moles live for three to <mask> years in the wild.	four
Green dots are signals detected <mask> or more times.	four
Babies are born about <mask> weeks after mating.	five
Edges are the paths or links connecting <mask> nodes.	two
Hypothermia has <mask> main types of causes.	two
Rainforests cover less than <mask> percent of the Earth's surface.	two
Chipmunks usually live about <mask> years.	three
Synaptic noise has <mask> causes.	two
Some babies sleep more than that, maybe for <mask> or ten hours at a time.	eight
Some babies sleep more than that, maybe for eight or <mask> hours at a time.	ten
Light sources come in <mask> basic types incandescent, arc and fluorescent.	three
Chile has <mask> territories or colonies.	no
All baleen whales have <mask> blow holes.	two
Echidnas are classified into <mask> genera .	three
Guns kill a child every <mask> hours.	two
Thrips have <mask> pair of wings fringed with fine hairs.	two
Tobacco also kills <mask> million people a year in the world.	four
Death usually occurs by <mask> to eight years of life due to pneumonia or other infections.	five
Death usually occurs by five to <mask> years of life due to pneumonia or other infections.	eight
Most people can remember a string of about <mask> digits, e.g., a telephone number.	seven
Light affects plants in <mask> ways.	two
Women account for more than <mask> out of five deaths from stroke.	three
Women account for more than three out of <mask> deaths from stroke.	five
Most amphibians have <mask> limbs, except for caecilians.	four
Plants make a compact, upright bush of <mask> to twelve inches in height.	eight
Cancer is the second leading cause of death in California, accounting for nearly <mask> in four deaths.	one
Cancer is the second leading cause of death in California, accounting for nearly one in <mask> deaths.	four
Most fibroids stay small and cause <mask> problems at all.	no
Alpacas are ruminants with <mask> stomachs and very efficiently convert hay and grass to energy.	three
All muscles have <mask> ends.	two
Electric motors use current to set up <mask> magnetic fields.	two
Salvation also is ascribed to all the <mask> persons, who are equally concerned in it.	three
Butterflies also carry <mask> wings, which are covered by colored scales.	four
Algae come in <mask> forms, unicellular, multicellular and colonial.	three
Phobias often begin in young children between the ages of <mask> and eight.	three
Pigeons are sexually mature at about <mask> months of age.	six
Spiders only have <mask> parts to their body.	two
Wax esters in <mask> species of freshwater zooplankton.	two
Men are <mask> times more likely to die in a boating accident than women are.	nine
Unequal cleavage can occur in <mask> ways.	two
